nb,memory,memoryPeak
844400,2.089,2.758,
844500,2.091,2.758,
844600,2.071,2.758,
844700,2.071,2.758,
844800,2.074,2.758,
844900,2.077,2.758,
845000,2.140,2.758,
845100,2.077,2.758,
845200,2.078,2.758,
845300,2.084,2.758,
845400,2.100,2.758,
845500,2.101,2.758,
845600,2.110,2.758,
845700,2.110,2.758,
845800,2.110,2.758,
845900,2.110,2.758,
846000,2.149,2.758,
846100,2.110,2.758,
846200,2.113,2.758,
846300,2.120,2.758,
846400,2.113,2.758,
846500,2.113,2.758,
846600,2.158,2.758,
846700,2.158,2.758,
846800,2.158,2.758,
846900,2.158,2.758,
847000,2.210,2.758,
847100,2.161,2.758,
847200,2.161,2.758,
847300,2.161,2.758,
847400,2.164,2.758,
847500,2.181,2.758,
847600,2.191,2.758,
847700,2.191,2.758,
847800,2.194,2.758,
847900,2.198,2.758,
848000,2.204,2.758,
848100,2.211,2.758,
848200,2.211,2.758,
848300,2.218,2.758,
848400,2.191,2.758,
848500,2.194,2.758,
848600,2.218,2.758,
848700,2.218,2.758,
848800,2.224,2.758,
848900,2.234,2.758,
849000,2.292,2.758,
849100,2.221,2.758,
849200,2.218,2.758,
849300,2.236,2.758,
849400,2.301,2.758,
849500,2.324,2.758,
849600,2.330,2.758,
849700,2.216,2.758,
849800,2.241,2.758,
849900,2.241,2.758,
850000,2.261,2.758,
850100,2.268,2.758,
850200,2.268,2.758,
850300,2.244,2.758,
850400,2.245,2.758,
850500,2.241,2.758,
850600,2.244,2.758,
850700,2.264,2.758,
850800,2.218,2.758,
850900,2.218,2.758,
851000,2.213,2.758,
851100,2.218,2.758,
851200,2.218,2.758,
851300,2.237,2.758,
851400,2.278,2.758,
851500,2.209,2.758,
851600,2.249,2.758,
851700,2.266,2.758,
851800,2.265,2.758,
851900,2.295,2.758,
852000,2.253,2.758,
852100,2.211,2.758,
852200,2.232,2.758,
852300,2.232,2.758,
852400,2.252,2.758,
852500,2.237,2.758,
852600,2.239,2.758,
852700,2.239,2.758,
852800,2.279,2.758,
852900,2.229,2.758,
853000,2.222,2.758,
853100,2.226,2.758,
853200,2.262,2.758,
853300,2.219,2.758,
853400,2.211,2.758,
853500,2.265,2.758,
853600,2.272,2.758,
853700,2.283,2.758,
853800,2.349,2.758,
853900,2.229,2.758,
854000,2.259,2.758,
854100,2.217,2.758,
854200,2.229,2.758,
854300,2.229,2.758,
854400,2.272,2.758,
854500,2.272,2.758,
854600,2.272,2.758,
854700,2.275,2.758,
854800,2.316,2.758,
854900,2.229,2.758,
855000,2.259,2.758,
855100,2.269,2.758,
855200,2.276,2.758,
855300,2.276,2.758,
855400,2.281,2.758,
855500,2.288,2.758,
855600,2.328,2.758,
855700,2.479,2.758,
855800,2.316,2.758,
855900,2.316,2.758,
856000,2.320,2.758,
856100,2.333,2.758,
856200,2.333,2.758,
856300,2.333,2.758,
856400,2.336,2.758,
856500,2.226,2.758,
856600,2.226,2.758,
856700,2.232,2.758,
856800,2.234,2.758,
856900,2.302,2.758,
857000,2.302,2.758,
857100,2.305,2.758,
857200,2.332,2.758,
857300,2.342,2.758,
857400,2.417,2.758,
857500,0.998,2.788,
857600,0.998,2.788,
857700,0.998,2.788,
857800,1.018,2.788,
857900,1.041,2.788,
858000,1.041,2.788,
858100,1.047,2.788,
858200,1.109,2.788,
858300,0.990,2.788,
858400,0.991,2.788,
858500,0.991,2.788,
858600,0.991,2.788,
858700,0.980,2.788,
858800,1.004,2.788,
858900,1.018,2.788,
859000,1.009,2.788,
859100,1.021,2.788,
859200,1.021,2.788,
859300,1.018,2.788,
859400,1.017,2.788,
859500,0.994,2.788,
859600,0.994,2.788,
859700,0.994,2.788,
859800,1.001,2.788,
859900,1.001,2.788,
860000,1.024,2.788,
860100,1.021,2.788,
860200,1.021,2.788,
860300,1.054,2.788,
860400,1.054,2.788,
860500,1.006,2.788,
860600,1.073,2.788,
860700,1.077,2.788,
860800,1.093,2.788,
860900,1.110,2.788,
861000,1.048,2.788,
861100,1.048,2.788,
861200,1.051,2.788,
861300,1.054,2.788,
861400,1.098,2.788,
861500,1.020,2.788,
861600,1.020,2.788,
861700,1.017,2.788,
861800,1.037,2.788,
861900,0.997,2.788,
862000,0.994,2.788,
862100,1.000,2.788,
862200,1.003,2.788,
862300,1.020,2.788,
862400,1.020,2.788,
862500,1.033,2.788,
862600,1.053,2.788,
862700,1.073,2.788,
862800,1.073,2.788,
862900,1.098,2.788,
863000,1.026,2.788,
863100,1.026,2.788,
863200,1.029,2.788,
863300,1.054,2.788,
863400,1.069,2.788,
863500,1.069,2.788,
863600,1.082,2.788,
863700,1.102,2.788,
863800,1.102,2.788,
863900,1.026,2.788,
864000,1.026,2.788,
864100,1.029,2.788,
864200,1.033,2.788,
864300,1.072,2.788,
864400,1.026,2.788,
864500,1.026,2.788,
864600,1.036,2.788,
864700,1.036,2.788,
864800,1.036,2.788,
864900,1.026,2.788,
865000,1.032,2.788,
865100,1.066,2.788,
865200,1.026,2.788,
865300,1.018,2.788,
865400,1.085,2.788,
865500,1.082,2.788,
865600,1.026,2.788,
865700,1.026,2.788,
865800,1.026,2.788,
865900,1.036,2.788,
866000,1.052,2.788,
866100,1.026,2.788,
866200,1.078,2.788,
866300,1.078,2.788,
866400,1.095,2.788,
866500,1.112,2.788,
866600,1.069,2.788,
866700,1.037,2.788,
866800,1.056,2.788,
866900,1.056,2.788,
867000,1.056,2.788,
867100,1.062,2.788,
867200,1.062,2.788,
867300,1.055,2.788,
867400,1.082,2.788,
867500,1.082,2.788,
867600,1.033,2.788,
867700,1.148,2.788,
867800,1.052,2.788,
867900,1.052,2.788,
868000,1.058,2.788,
868100,1.116,2.788,
868200,1.055,2.788,
868300,1.055,2.788,
868400,1.068,2.788,
868500,1.088,2.788,
868600,1.075,2.788,
868700,1.187,2.788,
868800,1.097,2.788,
868900,1.097,2.788,
869000,1.100,2.788,
869100,1.137,2.788,
869200,1.100,2.788,
869300,1.104,2.788,
869400,1.107,2.788,
869500,1.130,2.788,
869600,1.140,2.788,
869700,1.214,2.788,
869800,1.124,2.788,
869900,1.128,2.788,
870000,1.131,2.788,
870100,1.131,2.788,
870200,1.127,2.788,
870300,1.127,2.788,
870400,1.137,2.788,
870500,1.174,2.788,
870600,1.124,2.788,
870700,1.279,2.788,
870800,1.176,2.788,
870900,1.176,2.788,
871000,1.183,2.788,
871100,1.189,2.788,
871200,1.199,2.788,
871300,1.199,2.788,
871400,1.209,2.788,
871500,1.216,2.788,
871600,1.186,2.788,
871700,1.304,2.788,
871800,1.211,2.788,
871900,1.214,2.788,
872000,1.218,2.788,
872100,1.272,2.788,
872200,1.221,2.788,
872300,1.214,2.788,
872400,1.216,2.788,
872500,1.251,2.788,
872600,1.304,2.788,
872700,1.354,2.788,
872800,1.265,2.788,
872900,1.265,2.788,
873000,1.271,2.788,
873100,1.278,2.788,
873200,1.278,2.788,
873300,1.278,2.788,
873400,1.281,2.788,
873500,1.275,2.788,
873600,1.265,2.788,
873700,1.405,2.788,
873800,1.309,2.788,
873900,1.309,2.788,
874000,1.309,2.788,
874100,1.309,2.788,
874200,1.312,2.788,
874300,1.315,2.788,
874400,1.309,2.788,
874500,1.325,2.788,
874600,1.322,2.788,
874700,1.344,2.788,
874800,1.343,2.788,
874900,1.344,2.788,
875000,1.343,2.788,
875100,1.366,2.788,
875200,1.343,2.788,
875300,1.343,2.788,
875400,1.350,2.788,
875500,1.387,2.788,
875600,1.346,2.788,
875700,1.479,2.788,
875800,1.380,2.788,
875900,1.379,2.788,
876000,1.383,2.788,
876100,1.409,2.788,
876200,1.433,2.788,
876300,1.430,2.788,
876400,1.393,2.788,
876500,1.426,2.788,
876600,1.426,2.788,
876700,1.504,2.788,
876800,1.401,2.788,
876900,1.401,2.788,
877000,1.408,2.788,
877100,1.468,2.788,
877200,1.408,2.788,
877300,1.408,2.788,
877400,1.411,2.788,
877500,1.431,2.788,
877600,1.431,2.788,
877700,1.560,2.788,
877800,1.460,2.788,
877900,1.460,2.788,
878000,1.467,2.788,
878100,1.493,2.788,
878200,1.507,2.788,
878300,1.507,2.788,
878400,1.473,2.788,
878500,1.503,2.788,
878600,1.483,2.788,
878700,1.584,2.788,
878800,1.491,2.788,
878900,1.491,2.788,
879000,1.498,2.788,
879100,1.538,2.788,
879200,1.498,2.788,
879300,1.498,2.788,
879400,1.504,2.788,
879500,1.531,2.788,
879600,1.531,2.788,
879700,1.627,2.788,
879800,1.538,2.788,
879900,1.538,2.788,
880000,1.545,2.788,
880100,1.545,2.788,
880200,1.545,2.788,
880300,1.545,2.788,
880400,1.555,2.788,
880500,1.575,2.788,
880600,1.548,2.788,
880700,1.572,2.788,
880800,1.572,2.788,
880900,1.575,2.788,
881000,1.578,2.788,
881100,1.578,2.788,
881200,1.570,2.788,
881300,1.572,2.788,
881400,1.598,2.788,
881500,1.605,2.788,
881600,1.572,2.788,
881700,1.572,2.788,
881800,1.576,2.788,
881900,1.635,2.788,
882000,1.635,2.788,
882100,1.638,2.788,
882200,1.682,2.788,
882300,1.575,2.788,
882400,1.575,2.788,
882500,1.624,2.788,
882600,1.587,2.788,
882700,1.587,2.788,
882800,1.593,2.788,
882900,1.616,2.788,
883000,1.643,2.788,
883100,1.643,2.788,
883200,1.646,2.788,
883300,1.683,2.788,
883400,1.683,2.788,
883500,1.597,2.788,
883600,1.589,2.788,
883700,1.589,2.788,
883800,1.596,2.788,
883900,1.616,2.788,
884000,1.652,2.788,
884100,1.652,2.788,
884200,1.652,2.788,
884300,1.686,2.788,
884400,1.669,2.788,
884500,1.596,2.788,
884600,1.596,2.788,
884700,1.596,2.788,
884800,1.603,2.788,
884900,1.629,2.788,
885000,1.679,2.788,
885100,1.603,2.788,
885200,1.603,2.788,
885300,1.619,2.788,
885400,1.622,2.788,
885500,1.691,2.788,
885600,1.635,2.788,
885700,1.635,2.788,
885800,1.642,2.788,
885900,1.655,2.788,
886000,1.658,2.788,
886100,1.642,2.788,
886200,1.635,2.788,
886300,1.665,2.788,
886400,1.675,2.788,
886500,1.722,2.788,
886600,1.677,2.788,
886700,1.677,2.788,
886800,1.684,2.788,
886900,1.687,2.788,
887000,1.684,2.788,
887100,1.684,2.788,
887200,1.690,2.788,
887300,1.738,2.788,
887400,1.677,2.788,
887500,2.013,2.788,
887600,1.709,2.788,
887700,1.709,2.788,
887800,1.716,2.788,
887900,1.716,2.788,
888000,1.746,2.788,
888100,1.746,2.788,
888200,1.749,2.788,
888300,1.725,2.788,
888400,1.726,2.788,
888500,1.729,2.788,
888600,1.729,2.788,
888700,1.729,2.788,
888800,1.729,2.788,
888900,1.729,2.788,
889000,1.718,2.788,
889100,1.729,2.788,
889200,1.742,2.788,
889300,1.749,2.788,
889400,1.729,2.788,
889500,1.729,2.788,
889600,1.749,2.788,
889700,1.772,2.788,
889800,1.775,2.788,
889900,1.775,2.788,
890000,1.718,2.788,
890100,1.729,2.788,
890200,1.729,2.788,
890300,1.736,2.788,
890400,1.729,2.788,
890500,1.721,2.788,
890600,1.732,2.788,
890700,1.755,2.788,
890800,1.764,2.788,
890900,1.755,2.788,
891000,1.755,2.788,
891100,1.724,2.788,
891200,1.736,2.788,
891300,1.729,2.788,
891400,1.736,2.788,
891500,1.757,2.788,
891600,1.736,2.788,
891700,1.736,2.788,
891800,1.753,2.788,
891900,1.785,2.788,
892000,1.762,2.788,
892100,1.786,2.788,
892200,1.800,2.788,
892300,1.762,2.788,
892400,1.755,2.788,
892500,1.800,2.788,
892600,1.762,2.788,
892700,1.755,2.788,
892800,1.787,2.788,
892900,1.798,2.788,
893000,1.755,2.788,
893100,1.755,2.788,
893200,1.788,2.788,
893300,1.732,2.788,
893400,1.729,2.788,
893500,1.742,2.788,
893600,1.746,2.788,
893700,1.735,2.788,
893800,1.759,2.788,
893900,1.782,2.788,
894000,1.732,2.788,
894100,1.928,2.788,
894200,1.765,2.788,
894300,1.765,2.788,
894400,1.772,2.788,
894500,1.782,2.788,
894600,1.838,2.788,
894700,1.838,2.788,
894800,1.838,2.788,
894900,1.843,2.788,
895000,1.968,2.788,
895100,1.857,2.788,
895200,1.804,2.788,
895300,1.804,2.788,
895400,1.804,2.788,
895500,1.824,2.788,
895600,1.817,2.788,
895700,1.811,2.788,
895800,1.811,2.788,
895900,1.847,2.788,
896000,1.854,2.788,
896100,1.881,2.788,
896200,1.840,2.788,
896300,1.840,2.788,
896400,1.840,2.788,
896500,1.853,2.788,
896600,1.890,2.788,
896700,1.843,2.788,
896800,1.846,2.788,
896900,1.870,2.788,
897000,1.870,2.788,
897100,1.949,2.788,
897200,1.870,2.788,
897300,1.869,2.788,
897400,1.876,2.788,
897500,1.886,2.788,
897600,1.939,2.788,
897700,1.929,2.788,
897800,1.876,2.788,
897900,1.903,2.788,
898000,1.909,2.788,
898100,2.047,2.788,
898200,1.900,2.788,
898300,1.900,2.788,
898400,1.903,2.788,
898500,1.910,2.788,
898600,1.907,2.788,
898700,1.907,2.788,
898800,1.907,2.788,
898900,1.933,2.788,
899000,1.936,2.788,
899100,1.949,2.788,
899200,1.919,2.788,
899300,1.919,2.788,
899400,1.922,2.788,
899500,1.935,2.788,
899600,1.985,2.788,
899700,1.986,2.788,
899800,1.925,2.788,
899900,1.969,2.788,
900000,1.972,2.788,
900100,2.098,2.788,
900200,1.941,2.788,
900300,1.941,2.788,
900400,1.947,2.788,
900500,1.960,2.788,
900600,1.950,2.788,
900700,1.950,2.788,
900800,1.944,2.788,
900900,1.967,2.788,
901000,1.983,2.788,
901100,1.978,2.788,
901200,1.984,2.788,
901300,1.983,2.788,
901400,1.990,2.788,
901500,2.003,2.788,
901600,2.047,2.788,
901700,1.990,2.788,
901800,1.990,2.788,
901900,1.993,2.788,
902000,1.987,2.788,
902100,1.993,2.788,
902200,2.029,2.788,
902300,2.029,2.788,
902400,2.036,2.788,
902500,2.046,2.788,
902600,2.092,2.788,
902700,2.092,2.788,
902800,2.036,2.788,
902900,2.065,2.788,
903000,2.066,2.788,
903100,2.166,2.788,
903200,2.042,2.788,
903300,2.042,2.788,
903400,2.049,2.788,
903500,2.075,2.788,
903600,2.102,2.788,
903700,2.102,2.788,
903800,2.180,2.788,
903900,2.103,2.788,
904000,2.115,2.788,
904100,2.115,2.788,
904200,2.115,2.788,
904300,2.110,2.788,
904400,2.108,2.788,
904500,2.115,2.788,
904600,2.185,2.788,
904700,2.125,2.788,
904800,2.125,2.788,
904900,2.052,2.788,
905000,2.055,2.788,
905100,2.042,2.788,
905200,2.056,2.788,
905300,2.072,2.788,
905400,2.041,2.788,
905500,2.076,2.788,
905600,2.109,2.788,
905700,2.152,2.788,
905800,2.152,2.788,
905900,2.152,2.788,
906000,2.066,2.788,
906100,2.104,2.788,
906200,2.129,2.788,
906300,2.132,2.788,
906400,2.152,2.788,
906500,2.186,2.788,
906600,2.125,2.788,
906700,2.135,2.788,
906800,2.122,2.788,
906900,2.125,2.788,
907000,2.277,2.788,
907100,2.069,2.788,
907200,2.069,2.788,
907300,2.076,2.788,
907400,2.076,2.788,
907500,2.132,2.788,
907600,2.131,2.788,
907700,2.076,2.788,
907800,2.084,2.788,
907900,2.099,2.788,
908000,2.094,2.788,
908100,2.102,2.788,
908200,2.101,2.788,
908300,2.105,2.788,
908400,2.105,2.788,
908500,2.138,2.788,
908600,2.138,2.788,
908700,2.102,2.788,
908800,2.135,2.788,
908900,2.111,2.788,
909000,2.111,2.788,
909100,2.149,2.788,
909200,2.148,2.788,
909300,2.155,2.788,
909400,2.162,2.788,
909500,2.242,2.788,
909600,2.155,2.788,
909700,2.149,2.788,
909800,2.162,2.788,
909900,2.168,2.788,
910000,2.175,2.788,
910100,2.185,2.788,
910200,2.185,2.788,
910300,2.188,2.788,
910400,2.188,2.788,
910500,2.201,2.788,
910600,2.201,2.788,
910700,2.219,2.788,
910800,2.211,2.788,
910900,2.221,2.788,
911000,2.191,2.788,
911100,2.221,2.788,
911200,2.221,2.788,
911300,2.224,2.788,
911400,2.227,2.788,
911500,2.237,2.788,
911600,2.231,2.788,
911700,2.231,2.788,
911800,2.250,2.788,
911900,2.251,2.788,
912000,2.221,2.788,
912100,2.252,2.788,
912200,2.252,2.788,
912300,2.258,2.788,
912400,2.258,2.788,
912500,2.295,2.788,
912600,2.258,2.788,
912700,2.251,2.788,
912800,2.271,2.788,
912900,2.285,2.788,
913000,2.350,2.788,
913100,2.275,2.788,
913200,2.274,2.788,
913300,2.281,2.788,
913400,2.291,2.788,
913500,2.350,2.788,
913600,2.350,2.788,
913700,2.281,2.788,
913800,2.301,2.788,
913900,2.307,2.788,
914000,2.311,2.788,
914100,1.027,2.788,
914200,1.027,2.788,
914300,1.034,2.788,
914400,1.040,2.788,
914500,1.070,2.788,
914600,1.034,2.788,
914700,1.034,2.788,
914800,1.064,2.788,
914900,1.064,2.788,
915000,1.101,2.788,
915100,1.058,2.788,
915200,1.058,2.788,
915300,1.061,2.788,
915400,1.074,2.788,
915500,1.141,2.788,
915600,1.124,2.788,
915700,1.065,2.788,
915800,1.088,2.788,
915900,1.109,2.788,
916000,1.166,2.788,
916100,1.085,2.788,
916200,1.085,2.788,
916300,1.085,2.788,
916400,1.098,2.788,
916500,1.147,2.788,
916600,1.147,2.788,
916700,1.151,2.788,
916800,1.194,2.788,
916900,1.174,2.788,
917000,1.091,2.788,
917100,1.131,2.788,
917200,1.131,2.788,
917300,1.135,2.788,
917400,1.141,2.788,
917500,1.145,2.788,
917600,1.138,2.788,
917700,1.138,2.788,
917800,1.171,2.788,
917900,1.181,2.788,
918000,1.148,2.788,
918100,1.170,2.788,
918200,1.170,2.788,
918300,1.174,2.788,
918400,1.177,2.788,
918500,1.177,2.788,
918600,1.174,2.788,
918700,1.174,2.788,
918800,1.184,2.788,
918900,1.197,2.788,
919000,1.187,2.788,
919100,1.202,2.788,
919200,1.203,2.788,
919300,1.209,2.788,
919400,1.216,2.788,
919500,1.266,2.788,
919600,1.266,2.788,
919700,1.266,2.788,
919800,1.283,2.788,
919900,1.276,2.788,
920000,1.213,2.788,
920100,1.246,2.788,
920200,1.246,2.788,
920300,1.249,2.788,
920400,1.246,2.788,
920500,1.279,2.788,
920600,1.279,2.788,
920700,1.272,2.788,
920800,1.264,2.788,
920900,1.273,2.788,
921000,1.273,2.788,
921100,1.279,2.788,
921200,1.279,2.788,
921300,1.283,2.788,
921400,1.283,2.788,
921500,1.312,2.788,
921600,1.299,2.788,
921700,1.279,2.788,
921800,1.289,2.788,
921900,1.289,2.788,
922000,1.296,2.788,
922100,1.310,2.788,
922200,1.310,2.788,
922300,1.313,2.788,
922400,1.323,2.788,
922500,1.373,2.788,
922600,1.373,2.788,
922700,1.373,2.788,
922800,1.398,2.788,
922900,1.387,2.788,
923000,1.317,2.788,
923100,1.349,2.788,
923200,1.349,2.788,
923300,1.352,2.788,
923400,1.351,2.788,
923500,1.369,2.788,
923600,1.369,2.788,
923700,1.372,2.788,
923800,1.392,2.788,
923900,1.352,2.788,
924000,1.352,2.788,
924100,1.392,2.788,
924200,1.392,2.788,
924300,1.398,2.788,
924400,1.408,2.788,
924500,1.402,2.788,
924600,1.402,2.788,
924700,1.402,2.788,
924800,1.418,2.788,
924900,1.405,2.788,
925000,1.392,2.788,
925100,1.431,2.788,
925200,1.431,2.788,
925300,1.434,2.788,
925400,1.437,2.788,
925500,1.441,2.788,
925600,1.441,2.788,
925700,1.441,2.788,
925800,1.441,2.788,
925900,1.437,2.788,
926000,1.431,2.788,
926100,1.470,2.788,
926200,1.470,2.788,
926300,1.476,2.788,
926400,1.503,2.788,
926500,1.536,2.788,
926600,1.470,2.788,
926700,1.470,2.788,
926800,1.483,2.788,
926900,1.483,2.788,
927000,1.516,2.788,
927100,1.504,2.788,
927200,1.503,2.788,
927300,1.503,2.788,
927400,1.510,2.788,
927500,1.550,2.788,
927600,1.507,2.788,
927700,1.510,2.788,
927800,1.526,2.788,
927900,1.523,2.788,
928000,1.580,2.788,
928100,1.527,2.788,
928200,1.528,2.788,
928300,1.534,2.788,
928400,1.537,2.788,
928500,1.581,2.788,
928600,1.581,2.788,
928700,1.581,2.788,
928800,1.607,2.788,
928900,1.537,2.788,
929000,1.537,2.788,
929100,1.583,2.788,
929200,1.583,2.788,
929300,1.583,2.788,
929400,1.581,2.788,
929500,1.596,2.788,
929600,1.593,2.788,
929700,1.596,2.788,
929800,1.616,2.788,
929900,1.613,2.788,
930000,1.647,2.788,
930100,1.616,2.788,
930200,1.616,2.788,
930300,1.623,2.788,
930400,1.624,2.788,
930500,1.696,2.788,
930600,1.623,2.788,
930700,1.620,2.788,
930800,1.643,2.788,
930900,1.653,2.788,
931000,1.725,2.788,
931100,1.650,2.788,
931200,1.650,2.788,
931300,1.648,2.788,
931400,1.659,2.788,
931500,1.689,2.788,
931600,1.689,2.788,
931700,1.689,2.788,
931800,1.722,2.788,
931900,1.673,2.788,
932000,1.656,2.788,
932100,1.692,2.788,
932200,1.691,2.788,
932300,1.695,2.788,
932400,1.708,2.788,
932500,1.771,2.788,
932600,1.698,2.788,
932700,1.698,2.788,
932800,1.725,2.788,
932900,1.721,2.788,
933000,1.790,2.788,
933100,1.721,2.788,
933200,1.721,2.788,
933300,1.721,2.788,
933400,1.728,2.788,
933500,1.724,2.788,
933600,1.724,2.788,
933700,1.724,2.788,
933800,1.747,2.788,
933900,1.737,2.788,
934000,1.738,2.788,
934100,1.760,2.788,
934200,1.760,2.788,
934300,1.763,2.788,
934400,1.776,2.788,
934500,1.770,2.788,
934600,1.766,2.788,
934700,1.763,2.788,
934800,1.796,2.788,
934900,1.820,2.788,
935000,1.883,2.788,
935100,1.784,2.788,
935200,1.784,2.788,
935300,1.791,2.788,
935400,1.794,2.788,
935500,1.831,2.788,
935600,1.791,2.788,
935700,1.791,2.788,
935800,1.817,2.788,
935900,1.814,2.788,
936000,1.879,2.788,
936100,1.807,2.788,
936200,1.807,2.788,
936300,1.807,2.788,
936400,1.810,2.788,
936500,1.858,2.788,
936600,1.807,2.788,
936700,1.807,2.788,
936800,1.830,2.788,
936900,1.840,2.788,
937000,1.904,2.788,
937100,1.833,2.788,
937200,1.833,2.788,
937300,1.836,2.788,
937400,1.846,2.788,
937500,1.896,2.788,
937600,1.839,2.788,
937700,1.839,2.788,
937800,1.859,2.788,
937900,1.866,2.788,
938000,1.931,2.788,
938100,1.864,2.788,
938200,1.863,2.788,
938300,1.870,2.788,
938400,1.880,2.788,
938500,1.959,2.788,
938600,1.870,2.788,
938700,1.867,2.788,
938800,1.890,2.788,
938900,1.893,2.788,
939000,1.886,2.788,
939100,1.904,2.788,
939200,1.904,2.788,
939300,1.907,2.788,
939400,1.914,2.788,
939500,1.954,2.788,
939600,1.954,2.788,
939700,1.910,2.788,
939800,1.930,2.788,
939900,1.943,2.788,
940000,2.025,2.788,
940100,1.933,2.788,
940200,1.933,2.788,
940300,1.940,2.788,
940400,1.940,2.788,
940500,1.940,2.788,
940600,1.940,2.788,
940700,1.933,2.788,
940800,1.970,2.788,
940900,1.933,2.788,
941000,2.139,2.788,
941100,1.967,2.788,
941200,1.967,2.788,
941300,1.967,2.788,
941400,1.970,2.788,
941500,2.042,2.788,
941600,1.967,2.788,
941700,1.967,2.788,
941800,1.993,2.788,
941900,1.977,2.788,
942000,1.967,2.788,
942100,2.004,2.788,
942200,2.004,2.788,
942300,2.007,2.788,
942400,2.007,2.788,
942500,2.037,2.788,
942600,2.037,2.788,
942700,2.031,2.788,
942800,2.031,2.788,
942900,2.044,2.788,
943000,2.147,2.788,
943100,2.023,2.788,
943200,2.023,2.788,
943300,2.023,2.788,
943400,2.026,2.788,
943500,2.067,2.788,
943600,2.023,2.788,
943700,2.023,2.788,
943800,2.046,2.788,
943900,2.100,2.788,
944000,2.023,2.788,
944100,2.066,2.788,
944200,2.066,2.788,
944300,2.072,2.788,
944400,2.082,2.788,
944500,2.139,2.788,
944600,2.072,2.788,
944700,2.072,2.788,
944800,2.086,2.788,
944900,2.085,2.788,
945000,2.168,2.788,
945100,2.104,2.788,
945200,2.105,2.788,
945300,2.104,2.788,
945400,2.116,2.788,
945500,2.114,2.788,
945600,2.111,2.788,
945700,2.111,2.788,
945800,2.137,2.788,
945900,2.134,2.788,
946000,2.108,2.788,
946100,2.135,2.788,
946200,2.135,2.788,
946300,2.138,2.788,
946400,2.145,2.788,
946500,2.142,2.788,
946600,2.142,2.788,
946700,2.138,2.788,
946800,2.175,2.788,
946900,2.152,2.788,
947000,2.142,2.788,
947100,2.187,2.788,
947200,2.188,2.788,
947300,2.194,2.788,
947400,2.204,2.788,
947500,2.264,2.788,
947600,2.264,2.788,
947700,2.312,2.788,
947800,2.214,2.788,
947900,2.224,2.788,
948000,2.331,2.788,
948100,2.200,2.788,
948200,2.200,2.788,
948300,2.203,2.788,
948400,2.209,2.788,
948500,2.242,2.788,
948600,2.206,2.788,
948700,2.210,2.788,
948800,2.223,2.788,
948900,2.236,2.788,
949000,2.301,2.788,
949100,2.228,2.788,
949200,2.228,2.788,
949300,2.231,2.788,
949400,2.241,2.788,
949500,2.294,2.788,
949600,2.294,2.788,
949700,2.294,2.788,
949800,2.319,2.788,
949900,2.238,2.788,
950000,2.241,2.788,
950100,2.281,2.788,
950200,2.282,2.788,
950300,2.285,2.788,
950400,2.295,2.788,
950500,2.328,2.788,
950600,2.288,2.788,
950700,2.288,2.788,
950800,2.305,2.788,
950900,2.311,2.788,
951000,2.311,2.788,
951100,2.331,2.788,
951200,2.331,2.788,
951300,2.331,2.788,
951400,2.334,2.788,
951500,2.354,2.788,
951600,2.354,2.788,
951700,2.331,2.788,
951800,2.361,2.788,
951900,2.374,2.788,
952000,2.434,2.788,
952100,2.351,2.788,
952200,2.351,2.788,
952300,2.354,2.788,
952400,2.354,2.788,
952500,2.397,2.788,
952600,2.436,2.788,
952700,2.351,2.788,
952800,2.367,2.788,
